iter	MAE
1662	7530.606356
1663	7528.727296
1664	7525.698199
1665	7524.33997
1666	7522.213152
1667	7519.690707
1668	7517.608099
1669	7515.265231
1670	7513.234558
1671	7510.80554
1672	7510.354032
1673	7509.456734
1674	7508.579153
1675	7505.44865
1676	7502.792192
1677	7498.443513
1678	7496.163604
1679	7494.092579
1680	7490.779117
1681	7489.153986
1682	7486.842323
1683	7483.418968
1684	7480.705482
1685	7479.97482
1686	7478.516946
1687	7477.620835
1688	7476.248925
1689	7474.20865
1690	7471.769018
1691	7470.6182
1692	7469.708197
1693	7467.33615
1694	7463.920332
1695	7458.27644
1696	7457.394648
1697	7454.856636
1698	7454.214982
1699	7452.533931
1700	7449.306995
1701	7446.641778
1702	7444.783402
1703	7443.732885
1704	7441.856793
1705	7439.420693
1706	7437.135115
1707	7434.3594
1708	7430.897472
1709	7429.16436
1710	7426.285913
1711	7422.674597
1712	7420.699178
1713	7417.913631
1714	7414.327522
1715	7411.380656
1716	7406.62876
1717	7404.74131
1718	7404.231844
1719	7402.670294
1720	7399.46887
1721	7397.538031
1722	7395.527124
1723	7392.725314
1724	7391.045059
1725	7390.179247
1726	7388.437985
1727	7386.276006
1728	7383.430818
1729	7381.762616
1730	7380.284116
1731	7378.846646
1732	7376.816477
1733	7373.329368
1734	7370.374373
1735	7369.141088
1736	7368.007438
1737	7366.354354
1738	7364.077972
1739	7360.867471
1740	7356.895788
1741	7355.819809
1742	7353.605929
1743	7350.735826
1744	7345.891855
1745	7344.963939
1746	7344.003518
1747	7339.746735
1748	7338.050782
1749	7336.807941
1750	7334.541998
1751	7328.819576
1752	7327.379756
1753	7325.47681
1754	7323.693664
1755	7321.20115
1756	7320.341971
1757	7316.242411
1758	7311.241496
1759	7309.643594
1760	7307.586955
1761	7305.434299
1762	7305.10176
1763	7303.991337
1764	7303.332207
1765	7301.200909
1766	7299.7741
1767	7298.41076
1768	7294.954237
1769	7291.517117
1770	7288.03615
1771	7285.142801
1772	7282.042319
1773	7280.382372
1774	7276.320268
1775	7273.733209
1776	7270.317995
1777	7269.981256
1778	7267.181179
1779	7265.803351
1780	7262.787012
1781	7260.99572
1782	7259.40139
1783	7257.988844
1784	7257.157383
1785	7256.082368
1786	7253.513631
1787	7252.476167
1788	7250.89019
1789	7248.610992
1790	7246.043403
1791	7244.120994
1792	7242.69342
1793	7240.905624
1794	7238.935024
1795	7236.146336
1796	7235.575866
1797	7233.53072
1798	7230.405009
1799	7229.530684
1800	7227.290797
1801	7224.765216
1802	7222.525529
1803	7220.789038
1804	7217.179975
1805	7216.239735
1806	7214.9554
1807	7211.424473
1808	7209.018372
1809	7206.380739
1810	7203.013886
1811	7200.914493
1812	7200.05493
1813	7197.806432
1814	7195.795649
1815	7191.478947
1816	7190.100534
1817	7188.991771
1818	7187.559184
1819	7185.611216
1820	7183.208582
1821	7180.645774
1822	7177.147496
1823	7175.505916
1824	7174.771878
1825	7172.334504
1826	7171.681605
1827	7169.348712
1828	7165.445787
1829	7161.041374
1830	7160.484213
1831	7159.028649
1832	7157.687103
1833	7156.166259
1834	7154.272909
1835	7152.711611
1836	7149.32727
1837	7148.617356
1838	7144.135694
1839	7140.69377
1840	7138.265328
1841	7134.398051
1842	7132.539826
1843	7130.572287
1844	7127.709217
1845	7126.831657
1846	7123.376631
1847	7122.65706
1848	7121.535926
1849	7116.879473
1850	7114.959258
1851	7112.825815
1852	7110.768173
1853	7109.924439
1854	7108.011119
1855	7106.454196
1856	7104.039255
1857	7100.297234
1858	7098.558122
1859	7094.806019
1860	7092.469232
1861	7091.598671
1862	7089.154181
1863	7087.103961
1864	7084.523661
1865	7083.281479
1866	7080.913587
1867	7079.197527
1868	7076.740252
1869	7076.025814
1870	7074.366163
1871	7072.461009
1872	7068.560044
1873	7067.234795
1874	7062.991139
1875	7061.858209
1876	7061.37085
1877	7060.372755
1878	7059.036752
1879	7056.899369
1880	7055.037109
1881	7051.738537
1882	7050.402384
1883	7049.363551
1884	7048.562949
1885	7044.387098
1886	7041.955558
1887	7038.792256
1888	7037.611623
1889	7036.418808
1890	7035.541921
1891	7034.063256
1892	7030.865668
1893	7028.447255
1894	7026.255484
1895	7023.393856
1896	7021.296019
1897	7019.803228
1898	7017.399952
1899	7015.154021
1900	7014.317446
1901	7012.545835
1902	7011.68189
1903	7010.215077
1904	7007.055378
1905	7002.756522
1906	7000.545431
1907	6998.614544
1908	6996.060031
1909	6993.883243
1910	6991.622708
1911	6989.971891
1912	6988.447342
1913	6987.794402
1914	6985.116514
1915	6983.907604
1916	6982.700694
1917	6981.829649
1918	6980.137518
1919	6979.458412
1920	6976.970733
1921	6975.730709
1922	6974.698732
1923	6973.628656
1924	6970.760447
1925	6968.646007
1926	6967.339854
1927	6965.961349
1928	6963.457326
1929	6961.537101
1930	6960.619586
1931	6957.473184
1932	6955.731319
1933	6952.26043
1934	6950.873666
1935	6948.622398
1936	6945.416436
1937	6942.922387
1938	6939.730516
1939	6937.991792
1940	6936.166597
1941	6932.241838
1942	6930.031962
1943	6928.10474
1944	6927.013406
1945	6926.129772
1946	6921.825885
1947	6920.80127
1948	6918.108814
1949	6915.100954
1950	6912.840597
1951	6910.3
1952	6909.056381
1953	6907.723068
1954	6905.888053
1955	6904.795032
1956	6902.805088
1957	6898.085301
1958	6895.383307
1959	6894.437324
1960	6892.182199
1961	6890.171317
1962	6888.113628
1963	6886.231759
1964	6884.011965
1965	6882.125654
1966	6880.230832
1967	6878.375179
1968	6876.497298
1969	6873.967894
1970	6872.679089
1971	6870.466449
1972	6867.340168
1973	6865.543273
1974	6864.450047
1975	6863.036953
1976	6862.04087
1977	6859.924031
1978	6857.721754
1979	6855.227198
1980	6851.909608
1981	6849.549201
1982	6849.057945
1983	6847.341989
1984	6846.153804
1985	6845.402301
1986	6841.089562
1987	6840.643299
1988	6839.359793
1989	6838.302743
1990	6837.773128
1991	6836.574612
1992	6834.272138
1993	6832.476229
1994	6829.879684
1995	6824.889113
1996	6823.502569
1997	6821.799025
1998	6820.140064
1999	6818.392811
2000	6814.726856
2001	6813.353607
2002	6810.477741
2003	6809.849742
2004	6808.347924
2005	6806.685571
2006	6805.06866
2007	6802.390847
2008	6799.762145
2009	6796.887464
2010	6794.580802
2011	6792.59565
2012	6790.345695
2013	6788.766304
2014	6787.590008
2015	6786.6144
2016	6785.056176
2017	6783.35278
2018	6782.46588
2019	6780.730019
2020	6779.909453
2021	6778.595063
2022	6776.658843
2023	6776.065537
2024	6772.59676
2025	6771.290501
2026	6768.968877
2027	6766.726286
2028	6765.804853
2029	6764.930255
2030	6763.231089
2031	6762.539747
2032	6761.332932
2033	6758.732568
2034	6757.025748
2035	6756.209856
2036	6754.949008
2037	6753.343029
2038	6751.290353
2039	6749.663354
2040	6748.495064
2041	6745.443776
2042	6743.820571
2043	6742.469916
2044	6740.73721
2045	6739.351777
2046	6737.686422
2047	6737.105943
2048	6734.378806
2049	6732.952344
2050	6730.162684
2051	6729.38748
2052	6728.131194
2053	6726.838519
2054	6725.786244
2055	6724.5585
2056	6723.24646
2057	6721.908689
2058	6721.001552
2059	6720.375559
2060	6718.483228
2061	6715.74533
2062	6714.148119
2063	6711.377184
2064	6710.182916
2065	6707.648654
2066	6705.346393
2067	6703.832421
2068	6702.901356
2069	6702.081113
2070	6701.574885
2071	6700.498684
2072	6698.836608
2073	6697.347035
2074	6697.069128
2075	6695.699641
2076	6694.496416
2077	6693.53795
2078	6690.08341
2079	6687.241496
2080	6685.788268
2081	6683.043607
2082	6681.526107
2083	6678.701027
2084	6675.821762
2085	6673.884435
2086	6670.803601
2087	6668.620719
2088	6667.281913
2089	6666.25603
2090	6663.864756
2091	6663.221856
2092	6661.654113
2093	6659.447517
2094	6657.990644
2095	6656.953954
2096	6655.42985
2097	6654.094924
2098	6651.543193
2099	6649.456951
2100	6648.134878
2101	6647.607649
2102	6646.430314
2103	6644.427442
2104	6642.561566
2105	6640.110656
2106	6636.531964
2107	6634.705008
2108	6630.022211
2109	6628.20904
2110	6626.834987
2111	6625.175586
2112	6624.681113
2113	6621.768314
2114	6620.655652
2115	6617.953498
2116	6616.316967
2117	6614.851506
2118	6613.913723
2119	6612.244062
2120	6610.057097
2121	6609.032193
2122	6605.377857
2123	6604.190899
2124	6603.430201
2125	6601.563483
2126	6598.601836
2127	6597.65946
2128	6596.339703
2129	6593.671933
2130	6592.355683
2131	6590.270771
2132	6588.236626
2133	6587.826909
2134	6585.893918
2135	6583.12102
2136	6581.210956
2137	6579.089571
2138	6576.386862
2139	6574.396056
2140	6572.619701
2141	6570.458947
2142	6569.059141
2143	6567.647769
2144	6567.043624
2145	6563.470751
2146	6561.773465
2147	6561.020583
2148	6558.802707
2149	6555.957457
2150	6555.727625
2151	6554.347906
2152	6553.767711
2153	6552.562075
2154	6549.653842
2155	6547.810008
2156	6546.104221
2157	6545.564971
2158	6543.692316
2159	6539.737763
2160	6537.213394
2161	6535.752879
2162	6534.642795
2163	6531.610368
2164	6530.009002
2165	6528.243867
2166	6526.274101
2167	6523.650279
2168	6519.814255
2169	6517.886261
2170	6517.181815
2171	6516.093752
2172	6513.781354
2173	6510.915539
2174	6508.668508
2175	6505.40435
2176	6503.304945
2177	6501.149381
2178	6499.589913
2179	6498.37641
2180	6496.244624
2181	6495.28751
2182	6493.161655
2183	6491.459074
2184	6489.876144
2185	6487.90259
2186	6487.340169
2187	6486.092453
2188	6483.94614
2189	6483.27785
2190	6482.49477
2191	6481.362805
2192	6480.137785
2193	6478.458001
2194	6477.010318
2195	6474.647105
2196	6473.440716
2197	6472.49668
2198	6471.493351
2199	6471.078968
2200	6470.325794
2201	6469.371566
2202	6468.264691
2203	6467.989492
2204	6463.554733
2205	6460.609288
2206	6460.328416
2207	6458.942061
2208	6457.945507
2209	6456.901138
2210	6456.429026
2211	6455.661717
2212	6454.877237
2213	6452.028028
2214	6450.658223
2215	6448.872582
2216	6447.990153
2217	6446.762453
2218	6443.747705
2219	6442.759547
2220	6442.160097
2221	6440.689021
2222	6440.457336
2223	6438.864296
2224	6437.397942
2225	6436.997278
2226	6435.295087
2227	6433.371595
2228	6432.517987
2229	6431.443671
2230	6430.810447
2231	6427.21101
2232	6424.423245
2233	6422.121565
2234	6421.586428
2235	6419.267173
2236	6418.681793
2237	6417.763947
2238	6416.778407
2239	6415.611368
2240	6412.652672
2241	6411.241941
2242	6409.671827
2243	6408.657114
2244	6408.009266
2245	6406.121042
2246	6404.067358
2247	6403.530961
2248	6401.708498
2249	6400.656265
2250	6400.371537
2251	6397.81767
2252	6395.133936
2253	6392.901501
2254	6391.906391
2255	6389.049249
2256	6387.797547
2257	6386.982282
2258	6385.653847
2259	6385.2657
2260	6382.765154
2261	6380.94467
2262	6379.675989
2263	6377.470694
2264	6375.471114
2265	6374.062852
2266	6373.619903
2267	6372.85241
2268	6371.060972
2269	6369.614914
2270	6368.482115
2271	6367.254513
2272	6366.662811
2273	6364.221938
2274	6363.424636
2275	6363.013097
2276	6362.025777
2277	6361.060993
2278	6359.451017
2279	6358.406438
2280	6355.75356
2281	6354.419049
2282	6353.122741
2283	6351.770766
2284	6350.407941
2285	6349.55926
2286	6348.237106
2287	6347.730095
2288	6344.609442
2289	6343.84311
2290	6343.302147
2291	6342.844999
2292	6342.088979
2293	6341.140041
2294	6340.802227
2295	6338.179467
2296	6337.885211
2297	6337.307463
2298	6335.404886
2299	6334.92611
2300	6333.653257
2301	6333.300138
2302	6332.645035
2303	6330.640285
2304	6328.693762
2305	6327.775736
2306	6326.309086
2307	6324.830174
2308	6324.633396
2309	6321.763883
2310	6319.389107
2311	6318.205123
2312	6316.347017
2313	6314.412594
2314	6311.536655
2315	6310.146859
2316	6309.275506
2317	6308.561724
2318	6306.971114
2319	6305.146426
2320	6304.159815
2321	6302.477742
2322	6300.450483
2323	6299.431586
2324	6297.37272
2325	6296.254902
2326	6294.560989
2327	6291.584261
2328	6289.31977
2329	6288.015663
2330	6286.85065
2331	6284.911787
2332	6283.114259
2333	6281.91918
2334	6280.392989
2335	6278.122755
2336	6276.562389
2337	6271.976684
2338	6270.830487
2339	6267.863532
2340	6266.506314
2341	6264.280784
2342	6263.402006
2343	6260.882467
2344	6259.366387
2345	6258.886994
2346	6256.664017
2347	6256.12024
2348	6255.521992
2349	6254.423033
2350	6254.108571
2351	6253.657463
2352	6249.840711
2353	6248.314231
2354	6245.953108
2355	6244.798063
2356	6244.437399
2357	6242.068018
2358	6241.659504
2359	6240.722521
2360	6238.909269
2361	6235.372948
2362	6233.255853
2363	6230.515412
2364	6229.388587
2365	6228.938106
2366	6228.235047
2367	6226.715662
2368	6225.212931
2369	6224.27448
2370	6222.520657
2371	6221.5794
2372	6220.788038
2373	6219.647319
2374	6219.249507
2375	6218.09923
2376	6217.370024
2377	6213.161948
2378	6212.618483
2379	6211.704182
2380	6210.487356
2381	6209.212477
2382	6205.95867
2383	6203.787472
2384	6202.547969
2385	6200.579608
2386	6200.001974
2387	6198.840815
2388	6197.138533
2389	6196.391204
2390	6195.552688
2391	6194.704594
2392	6192.156921
2393	6191.019172
2394	6188.604948
2395	6186.032303
2396	6185.632285
2397	6184.032418
2398	6182.456559
2399	6180.721137
2400	6178.084403
2401	6177.586366
2402	6175.252199
2403	6172.703135
2404	6170.986684
2405	6169.664479
2406	6166.182689
2407	6164.18299
2408	6163.354427
2409	6161.739097
2410	6159.258243
2411	6158.02848
2412	6156.725525
2413	6155.523256
2414	6154.012419
2415	6150.652329
2416	6149.660257
2417	6147.403683
2418	6146.743405
2419	6145.53539
2420	6145.258576
2421	6144.16121
2422	6143.560232
2423	6141.045241
2424	6138.859086
2425	6137.427502
2426	6135.697711
2427	6134.785711
2428	6133.47779
2429	6131.342912
2430	6130.617578
2431	6129.133148
2432	6126.754041
2433	6124.992694
2434	6123.79246
2435	6123.250285
2436	6122.494498
2437	6122.064049
2438	6120.581083
2439	6119.775568
2440	6117.935645
2441	6115.632882
2442	6113.679916
2443	6112.643868
2444	6110.528091
2445	6110.072737
2446	6109.592554
2447	6109.328351
2448	6109.173178
2449	6108.003478
2450	6107.287635
2451	6105.176834
2452	6103.712414
2453	6103.128575
2454	6101.480401
2455	6101.012942
2456	6099.957048
2457	6098.972681
2458	6098.634385
2459	6097.418805
2460	6097.15
2461	6094.781685
2462	6094.294758
2463	6093.92141
2464	6092.941606
2465	6092.526882
2466	6092.09248
2467	6091.668161
2468	6090.721128
2469	6086.969746
2470	6085.93665
2471	6084.858977
2472	6083.621088
2473	6082.028312
2474	6081.233382
2475	6080.483824
2476	6079.641057
2477	6078.66049
2478	6077.170655
2479	6076.811744
2480	6075.316826
2481	6073.255593
2482	6071.814196
2483	6070.830673
2484	6070.046855
2485	6069.103027
2486	6067.967603
2487	6066.951866
2488	6066.112743
2489	6064.644549
2490	6064.353936
2491	6062.611758
2492	6061.867984
2493	6059.102665
2494	6058.223876
2495	6057.143809
2496	6056.679027
2497	6056.11782
2498	6055.786843
2499	6054.953914
2500	6054.05042
2501	6050.575564
2502	6048.856345
2503	6047.51056
2504	6047.195433
2505	6046.4464
2506	6045.08485
2507	6042.721958
2508	6041.751297
2509	6041.340942
2510	6038.260384
2511	6037.778599
2512	6036.750413
2513	6035.090174
2514	6034.027855
2515	6033.342212
2516	6030.859188
2517	6029.224259
2518	6028.678843
2519	6026.978175
2520	6025.50355
2521	6025.233951
2522	6023.623946
2523	6023.213827
2524	6023.09301
2525	6020.285774
2526	6018.443166
2527	6016.220303
2528	6015.390164
2529	6014.795687
2530	6014.506167
2531	6013.434918
2532	6011.780693
2533	6011.320022
2534	6010.141055
2535	6007.104557
2536	6005.903339
2537	6004.836689
2538	6003.701454
2539	6003.219026
2540	6000.394512
2541	5996.687655
2542	5994.28291
2543	5993.733988
2544	5991.46166
2545	5990.484639
2546	5989.918202
2547	5988.86991
2548	5987.199251
2549	5986.21483
2550	5984.775061
2551	5983.738521
2552	5982.386023
2553	5980.958289
2554	5980.468378
2555	5978.817997
2556	5977.850423
2557	5976.343857
2558	5976.14627
2559	5974.927907
2560	5973.287769
2561	5971.332113
2562	5969.820467
2563	5967.492543
2564	5965.217181
2565	5964.944595
2566	5964.641559
2567	5963.575425
2568	5961.879968
2569	5960.550099
2570	5958.808057
2571	5958.020664
2572	5956.526608
2573	5955.826629
2574	5954.841557
2575	5953.724168
2576	5952.519359
2577	5951.463476
2578	5950.803227
2579	5949.033221
2580	5947.681881
2581	5945.980217
2582	5945.569535
2583	5944.615425
2584	5943.234135
2585	5941.162251
2586	5938.660661
2587	5937.22497
2588	5934.744447
2589	5933.611378
2590	5931.08876
2591	5930.291474
2592	5928.729962
2593	5928.406385
2594	5926.280025
2595	5925.765652
2596	5924.279527
2597	5922.094403
2598	5921.801236
2599	5920.625607
2600	5919.649297
2601	5918.53949
2602	5917.599762
2603	5916.315214
2604	5916.240516
2605	5914.914775
2606	5914.264844
2607	5913.394529
2608	5912.310695
2609	5909.093212
2610	5907.72965
2611	5906.035514
2612	5904.332115
2613	5902.401093
2614	5900.748197
2615	5899.554287
2616	5897.990569
2617	5896.93044
2618	5895.518274
2619	5894.516017
2620	5893.5634
2621	5892.329951
2622	5891.329012
2623	5890.870571
2624	5889.332501
2625	5887.563882
2626	5884.966228
2627	5884.183174
2628	5882.185257
2629	5881.685666
2630	5880.919364
2631	5878.649731
2632	5878.426668
2633	5876.154112
2634	5874.247432
2635	5873.961623
2636	5873.518904
2637	5871.454056
2638	5871.153256
2639	5870.973404
2640	5870.562978
2641	5867.402072
2642	5865.995224
2643	5864.730788
2644	5863.300407
2645	5861.657905
2646	5861.3483
2647	5861.156775
2648	5859.775928
2649	5858.709823
2650	5858.350496
2651	5857.951167
2652	5856.176915
2653	5854.939259
2654	5854.050551
2655	5852.065343
2656	5850.682656
2657	5849.910905
2658	5849.025815
2659	5847.846504
2660	5846.136853
2661	5844.719681
2662	5844.080506
2663	5843.384873
2664	5841.731526
2665	5841.18374
2666	5838.907652
2667	5838.357284
2668	5836.112572
2669	5834.774165
2670	5833.700314
2671	5832.530241
2672	5831.68743
2673	5830.021321
2674	5827.773301
2675	5826.722719
2676	5826.473123
2677	5824.414856
2678	5823.046792
2679	5821.299487
2680	5820.753472
2681	5819.952083
2682	5818.114037
2683	5817.519343
2684	5817.075877
2685	5814.59542
2686	5813.390967
2687	5810.87161
2688	5809.201169
2689	5807.544221
2690	5804.777887
2691	5803.895601
2692	5802.890986
2693	5801.872197
2694	5800.727131
2695	5799.120211
2696	5797.982727
2697	5797.162487
2698	5796.862143
2699	5795.956682
2700	5794.673584
2701	5792.902611
2702	5792.165807
2703	5791.709246
2704	5791.0389
2705	5790.453696
2706	5789.625053
2707	5787.565483
2708	5786.838237
2709	5785.155567
2710	5784.018608
2711	5783.082594
2712	5780.827488
2713	5778.980463
2714	5778.618271
2715	5777.275621
2716	5775.832284
2717	5774.890068
2718	5773.62758
2719	5772.866379
2720	5772.15439
2721	5771.421822
2722	5770.25946
2723	5769.842397
2724	5769.392025
2725	5769.050239
2726	5768.710622
2727	5768.026737
2728	5767.309267
2729	5765.175803
2730	5764.483299
2731	5764.033193
2732	5762.180547
2733	5761.091828
2734	5759.633074
2735	5759.000273
2736	5757.300844
2737	5755.907172
2738	5755.636368
2739	5754.448697
2740	5753.500781
2741	5753.276353
2742	5752.216162
2743	5750.191964
2744	5748.75283
2745	5748.063093
2746	5746.592516
2747	5745.468759
2748	5744.265619
2749	5743.094322
2750	5741.718986
2751	5740.588172
2752	5740.066063
2753	5738.175225
2754	5737.336678
2755	5736.971935
2756	5734.873625
2757	5732.948282
2758	5729.202706
2759	5728.192664
2760	5727.380836
2761	5726.395368
2762	5725.313394
2763	5723.951055
2764	5723.448073
2765	5721.733251
2766	5720.836566
2767	5720.559371
2768	5720.272053
2769	5718.407912
2770	5718.103438
2771	5716.560741
2772	5715.825069
2773	5715.316349
2774	5715.207467
2775	5713.476332
2776	5712.386155
2777	5710.660935
2778	5709.133193
2779	5708.135379
2780	5706.391459
2781	5704.976755
2782	5704.339571
2783	5702.982546
2784	5702.119986
2785	5700.905206
2786	5699.981065
2787	5698.307946
2788	5696.90376
2789	5696.702244
2790	5696.052912
2791	5694.431495
2792	5693.879639
2793	5692.668442
2794	5691.531259
2795	5690.946533
2796	5689.661625
2797	5688.869101
2798	5687.583112
2799	5686.123307
2800	5685.664435
2801	5684.071981
2802	5682.483155
2803	5681.200355
2804	5679.890071
2805	5678.792507
2806	5676.657596
2807	5674.595748
2808	5674.06277
2809	5673.811054
2810	5670.951209
2811	5669.506308
2812	5668.859429
2813	5668.2182
2814	5667.898863
2815	5667.199055
2816	5665.851015
2817	5665.414836
2818	5665.112706
2819	5664.143359
2820	5663.108362
2821	5662.943676
2822	5662.205133
2823	5659.314074
2824	5658.07066
2825	5657.98838
2826	5657.638597
2827	5657.053697
2828	5656.41837
2829	5655.74452
2830	5653.431614
2831	5650.05605
2832	5647.097242
2833	5645.901474
2834	5644.333094
2835	5642.027665
2836	5640.228066
2837	5638.432986
2838	5636.711607
2839	5635.851367
2840	5634.569691
2841	5633.71718
2842	5632.986839
2843	5631.599238
2844	5630.646134
2845	5629.488508
2846	5627.298753
2847	5626.256325
2848	5624.308365
2849	5623.399586
2850	5620.975715
2851	5620.28127
2852	5618.349091
2853	5616.043212
2854	5614.766854
2855	5613.715826
2856	5613.224834
2857	5611.761093
2858	5610.382122
2859	5609.816902
2860	5608.643435
2861	5607.149753
2862	5606.498443
2863	5606.254391
2864	5603.596232
2865	5602.739253
2866	5602.39369
2867	5601.82936
2868	5601.029799
2869	5597.714697
2870	5596.437884
2871	5596.346616
2872	5595.497634
2873	5594.754248
2874	5593.658309
2875	5592.577183
2876	5590.414102
2877	5588.865959
2878	5586.507511
2879	5585.704992
2880	5584.25899
2881	5582.839327
2882	5581.312328
2883	5580.557876
2884	5579.769996
2885	5578.598217
2886	5577.092146
2887	5576.772295
2888	5576.054607
2889	5575.462135
2890	5573.715558
2891	5572.939127
2892	5571.887802
2893	5571.013705
2894	5568.895135
2895	5568.047835
2896	5566.466098
2897	5565.332121
2898	5563.124457
2899	5562.404623
2900	5561.813456
2901	5560.521061
2902	5560.372817
2903	5558.126851
2904	5556.975959
2905	5556.124995
2906	5555.364852
2907	5553.897308
2908	5551.794186
2909	5549.838704
2910	5548.898007
2911	5548.622655
2912	5547.650795
2913	5546.836675
2914	5546.040389
2915	5543.234425
2916	5542.725587
2917	5541.959447
2918	5540.623132
2919	5538.76607
2920	5538.290088
2921	5537.270869
2922	5535.603291
2923	5534.44689
2924	5532.02609
2925	5529.825606
2926	5529.247948
2927	5528.525251
2928	5527.058704
2929	5524.716895
2930	5523.695975
2931	5522.715766
2932	5521.834493
2933	5519.701283
2934	5518.771399
2935	5518.016116
2936	5517.227976
2937	5515.421541
2938	5514.656894
2939	5513.065793
2940	5510.507501
2941	5509.860841
2942	5508.681222
2943	5507.571559
2944	5506.329039
2945	5503.724494
2946	5503.359772
2947	5501.939875
2948	5500.869756
2949	5499.16222
2950	5497.328361
2951	5497.06611
2952	5496.294579
2953	5495.146099
2954	5493.651199
2955	5491.856625
2956	5490.32273
2957	5488.02111
2958	5487.046405
2959	5485.354593
2960	5483.98222
2961	5482.491441
2962	5482.098971
2963	5481.031483
2964	5478.556503
2965	5477.756999
2966	5477.453456
2967	5476.423738
2968	5474.023219
2969	5473.08102
2970	5472.379088
2971	5471.369732
2972	5469.446641
2973	5468.920336
2974	5468.106317
2975	5467.092752
2976	5466.434397
2977	5465.418979
2978	5464.461781
2979	5464.035335
2980	5463.251792
2981	5462.201689
2982	5461.479978
2983	5459.388739
2984	5457.507304
2985	5456.025536
2986	5455.097529
2987	5453.817085
2988	5451.529667
2989	5449.369694
2990	5448.281365
2991	5447.030935
2992	5445.80968
2993	5443.551959
2994	5442.363149
2995	5441.247158
2996	5439.792528
2997	5438.812456
2998	5435.405827
2999	5434.89794
3000	5433.795909
3001	5433.640073
3002	5432.093063
3003	5429.374291
3004	5429.049957
3005	5428.554392
3006	5427.317228
3007	5425.64874
3008	5424.323188
3009	5423.969869
3010	5423.242674
3011	5421.941737
3012	5421.607831
3013	5420.617713
3014	5419.135074
3015	5418.515205
3016	5416.901807
3017	5416.133096
3018	5414.893549
3019	5414.186027
3020	5413.580817
3021	5413.066935
3022	5412.297442
3023	5410.822461
3024	5409.764597
3025	5409.186631
3026	5408.743416
3027	5408.363848
3028	5407.518673
3029	5406.039842
3030	5404.993283
3031	5403.88723
3032	5403.240403
3033	5400.050422
3034	5399.538143
3035	5397.605683
3036	5396.314164
3037	5394.434064
3038	5393.28578
3039	5392.190256
3040	5391.794211
3041	5390.062353
3042	5389.227078
3043	5387.936484
3044	5386.537765
3045	5383.604346
3046	5381.78617
3047	5380.633441
3048	5379.502387
3049	5379.382732
3050	5378.684705
3051	5377.651469
3052	5376.883012
3053	5375.73906
3054	5375.009841
3055	5374.372673
3056	5373.670586
3057	5373.258414
3058	5371.476924
3059	5370.122935
3060	5367.917279
3061	5367.128339
3062	5364.483776
3063	5363.606448
3064	5361.531605
3065	5361.246169
3066	5360.3445
3067	5359.648523
3068	5359.117375
3069	5358.28928
3070	5357.902871
3071	5357.336566
3072	5355.94841
3073	5354.991305
3074	5354.535545
3075	5354.417774
3076	5353.544449
3077	5352.158744
3078	5350.998822
3079	5350.114653
3080	5349.827233
3081	5349.648064
3082	5347.892624
3083	5347.405548
3084	5346.924629
3085	5345.753862
3086	5344.735404
3087	5344.338068
3088	5343.749333
3089	5342.784062
3090	5341.05741
3091	5340.661331
3092	5340.291303
3093	5339.329736
3094	5338.906181
3095	5337.988895
3096	5336.530424
3097	5336.297134
3098	5335.539553
3099	5335.053557
3100	5334.673096
3101	5333.130925
3102	5332.640747
3103	5331.708124
3104	5330.200864
3105	5330.014184
3106	5329.204573
3107	5328.768365
3108	5328.64932
3109	5328.012003
3110	5327.73618
3111	5325.216739
3112	5322.69116
3113	5322.092874
3114	5320.947678
3115	5320.520511
3116	5319.833949
3117	5319.305252
3118	5318.610241
3119	5317.775869
3120	5314.740195
3121	5313.546297
3122	5312.94773
3123	5312.260775
3124	5311.880985
3125	5311.343839
3126	5311.133762
3127	5310.585783
3128	5310.229573
3129	5308.504665
3130	5306.847926
3131	5306.366075
3132	5305.52953
3133	5304.832972
3134	5303.865746
3135	5302.71968
3136	5302.452472
3137	5302.237986
3138	5301.15138
3139	5300.631228
3140	5299.768844
3141	5299.095847
3142	5297.369454
3143	5296.743483
3144	5296.138112
3145	5295.21793
3146	5294.771312
3147	5294.428916
3148	5293.133124
3149	5292.309669
3150	5291.161576
3151	5290.13239
3152	5289.950814
3153	5289.686915
3154	5289.031296
3155	5287.682613
3156	5287.257973
3157	5286.010068
3158	5285.217756
3159	5284.189226
3160	5282.916575
3161	5282.317951
3162	5281.33489
3163	5279.654708
3164	5278.591724
3165	5278.191677
3166	5277.708229
3167	5277.344844
3168	5276.847412
3169	5276.503902
3170	5275.100179
3171	5273.644159
3172	5273.353987
3173	5271.259988
3174	5270.639279
3175	5269.93536
3176	5268.921224
3177	5268.848503
3178	5267.213256
3179	5266.644367
3180	5265.877641
3181	5264.595973
3182	5264.173346
3183	5263.602467
3184	5262.553168
3185	5261.011029
3186	5259.857559
3187	5259.081431
3188	5257.136353
3189	5256.198964
3190	5255.607365
3191	5254.518357
3192	5252.884346
3193	5250.571749
3194	5250.188547
3195	5248.432174
3196	5247.308747
3197	5246.266289
3198	5245.057826
3199	5244.127247
3200	5240.563403
3201	5238.895905
3202	5237.102133
3203	5235.355888
3204	5233.397637
3205	5232.794216
3206	5232.489319
3207	5232.093614
3208	5231.041542
3209	5228.894769
3210	5227.080789
3211	5226.661302
3212	5225.93707
3213	5225.728453
3214	5225.461933
3215	5225.132593
3216	5224.189282
